object_id,scene_id,date,lon,lat,old_class,ais_matched,ais_matched_raw,ais_match_quality,on_land,water_fraction,distance_to_land_m,major_m,minor_m,area_m2,aspect_ratio,confidence,vv_target_p95_db,vh_target_p95_db,vv_background_median_db,vh_background_median_db,vv_contrast_db,vh_contrast_db,combined_contrast_db,vv_minus_vh_peak_db,temporal_cluster_id,n_dates_detected,detection_persistence,bright_persistence,position_std_m,ts_median_contrast_db,ts_mad_contrast_db,ts_relative_mad,temporal_spike_db,geometry_plausible,vessel_score,final_class_3,classification_reason,review_flag
6649,S10_20250621,S10_20250621,103.7917881212235,1.2390789452591853,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,1560.5851569067738,241.83046357077905,140.09524933738058,13482.217841954354,1.7261860392453234,0.3997868001461029,13.0859375,-1.9287109375,-15.453125,-24.8125,28.5390625,22.8837890625,28.5390625,15.0146484375,4986,1,0.05555555555555555,0.1111111111111111,0.0,2.984375,1.3046875,0.32745098039215687,25.5546875,True,0.9955393147383756,AIS_SUPPORTED_VESSEL,AIS match,False
6650,S10_20250621,S10_20250621,103.88752725070648,1.239466671282755,NON_AIS_LIKELY_VESSEL,False,True,LOW,False,1.0,2702.4890288196784,167.20978622349446,95.6060569754476,9550.398520667954,1.748945532461769,0.72737717628479,2.041015625,-5.7265625,-19.71875,-27.53125,21.759765625,21.8046875,21.8046875,7.767578125,4987,1,0.05555555555555555,0.1111111111111111,0.0,3.4140625,0.92578125,0.2097345132743363,18.390625,True,0.9875391659943612,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6651,S10_20250621,S10_20250621,103.64813473030516,1.23964639078428,UNCERTAIN,False,True,LOW,False,1.0,6328.744603652027,166.22620803712354,120.73775131104932,11559.412354929804,1.376754215082945,0.3218027949333191,-2.591796875,-8.0546875,-18.875,-23.4375,16.283203125,15.3828125,16.283203125,5.462890625,4988,1,0.05555555555555555,1.0,0.0,17.3863525390625,1.0870361328125,0.059121901992418055,-1.1031494140625,True,0.8229648908920841,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6652,S10_20250621,S10_20250621,103.80209955767924,1.2401202691861102,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,2251.8996032406217,200.3818912615438,95.795267116036,11150.617405483104,2.0917723525821263,0.4765690863132477,7.921875,4.9296875,-17.921875,-24.546875,25.84375,29.4765625,29.4765625,2.9921875,4989,1,0.05555555555555555,0.16666666666666666,0.0,3.0546875,1.30859375,0.3227360308285164,26.421875,True,0.9954458456741709,AIS_SUPPORTED_VESSEL,AIS match,False
6653,S10_20250621,S10_20250621,103.79786058652736,1.240397538042011,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,2009.2053745056492,205.5086306973918,82.4915179654582,12164.3465989902,2.491269839202677,0.6836118698120117,9.3828125,3.71875,-16.203125,-23.59375,25.5859375,27.3125,27.3125,5.6640625,4990,1,0.05555555555555555,0.2222222222222222,0.0,5.73046875,1.30078125,0.19326755658734765,21.58203125,True,0.993910305797033,AIS_SUPPORTED_VESSEL,AIS match,False
6654,S10_20250621,S10_20250621,103.6559874574747,1.2404636735539265,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,5519.01104143328,225.12531326013004,105.88320968346989,12573.310511410797,2.1261663103444417,0.4606230854988098,13.3828125,-3.302734375,-17.203125,-23.21875,30.5859375,19.916015625,30.5859375,16.685546875,4991,1,0.05555555555555555,0.05555555555555555,0.0,3.19140625,0.49609375,0.11835973904939422,27.39453125,True,0.9914686648662044,AIS_SUPPORTED_VESSEL,AIS match,False
6655,S10_20250621,S10_20250621,104.08821745976049,1.2407780389616754,UNCERTAIN,False,False,NONE,False,1.0,3449.518326790319,426.60481155620585,353.2594136069871,48024.8665356588,1.207624751454799,0.771217942237854,6.296875,-13.0625,-14.4609375,-25.515625,20.7578125,12.453125,20.7578125,19.359375,4992,1,0.05555555555555555,0.1111111111111111,0.0,3.3515625,1.0078125,0.23159784560143626,17.40625,False,0.9839219192335011,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6656,S10_20250621,S10_20250621,103.90875747395572,1.2418772448810844,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,5050.601614832296,390.6358244606201,242.446829099292,50663.2103438309,1.6112226582292757,0.8342958688735962,16.28125,4.296875,-9.3984375,-18.484375,25.6796875,22.78125,25.6796875,11.984375,4993,1,0.05555555555555555,0.16666666666666666,0.0,2.6796875,0.8828125,0.23991507430997877,23.0,False,0.9968990369876336,AIS_SUPPORTED_VESSEL,AIS match,False
6657,S10_20250621,S10_20250621,103.55087553836688,1.2421907940596957,UNCERTAIN,False,False,NONE,False,1.0,4713.439834585772,290.14728125256494,285.8081394068618,28297.088413778845,1.015182009353226,0.7929107546806335,13.8828125,-4.59375,-8.9296875,-22.640625,22.8125,18.046875,22.8125,18.4765625,4994,1,0.05555555555555555,0.05555555555555555,0.0,2.84375,0.5,0.13008130081300814,19.96875,False,0.9929949782903595,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6658,S10_20250621,S10_20250621,103.7902952040946,1.242322755055568,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,1486.1097799417064,211.78371024342172,98.86040091724988,11049.335466215369,2.1422501656724333,0.3013205826282501,13.9765625,1.6845703125,-14.5234375,-24.3125,28.5,25.9970703125,28.5,12.2919921875,4995,1,0.05555555555555555,0.05555555555555555,0.0,2.78125,0.5703125,0.15082644628099173,25.71875,True,0.9923515537736863,AIS_SUPPORTED_VESSEL,AIS match,False
6659,S10_20250621,S10_20250621,104.1270293821494,1.24250572100275,UNCERTAIN,False,False,NONE,False,1.0,5103.109515006992,306.48080603685673,184.4252793034583,29173.96868887519,1.6618155992192645,0.8048558235168457,15.4140625,-1.984375,-7.0390625,-20.390625,22.453125,18.40625,22.453125,17.3984375,4996,1,0.05555555555555555,0.05555555555555555,0.0,3.3984375,0.5390625,0.12255772646536411,19.0546875,False,0.9937056838163365,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6660,S10_20250621,S10_20250621,103.60584564084452,1.24252125280975,UNCERTAIN,False,False,NONE,False,1.0,9111.111299225748,314.313155670794,220.0567622381768,45430.6383697892,1.4283276390779551,0.4944406449794769,7.51953125,-2.671875,-5.125,-11.90625,12.64453125,9.234375,12.64453125,10.19140625,4446,7,0.3888888888888889,0.3333333333333333,11.412915610232893,9.7021484375,3.36767578125,0.3146728716123734,2.9423828125,False,0.9262885568041945,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6661,S10_20250621,S10_20250621,103.80057216689188,1.242712728313422,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,2256.117075695055,185.5824384046444,115.5112332654842,12873.896805489285,1.6066181024845665,0.2751668989658355,5.09765625,1.642578125,-16.90625,-23.359375,22.00390625,25.001953125,25.001953125,3.455078125,4997,1,0.05555555555555555,0.1111111111111111,0.0,3.83203125,1.17578125,0.2433306386418755,21.169921875,True,0.9795329781910367,AIS_SUPPORTED_VESSEL,AIS match,False
6662,S10_20250621,S10_20250621,104.05686038584584,1.242858474242464,UNCERTAIN,False,False,NONE,False,1.0,4862.832386550069,349.97028442738616,346.80732056019866,39514.80497161253,1.009120233858035,0.8259955644607544,5.5703125,-5.89453125,-16.078125,-23.46875,21.6484375,17.57421875,21.6484375,11.46484375,4998,1,0.05555555555555555,0.05555555555555555,0.0,3.296875,0.765625,0.1781818181818182,18.3515625,False,0.9856831765910071,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6663,S10_20250621,S10_20250621,103.60900952509664,1.243067228995284,UNCERTAIN,False,True,LOW,False,1.0,8829.66376221607,50.63601703783782,40.06842060229094,2028.1476112656464,1.2637387817313337,0.5361014604568481,3.80078125,-4.21484375,-4.1328125,-13.9921875,7.93359375,9.77734375,9.77734375,8.015625,458,9,0.5,0.16666666666666666,28.009657912875266,8.3359375,0.99169921875,0.10622384937238494,1.44140625,True,0.8280595092140995,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6664,S10_20250621,S10_20250621,103.9264843074578,1.2430911148038244,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,7009.727185956779,427.5657862100401,208.2692469033995,47217.53547564638,2.052947290909233,0.8732841610908508,5.00390625,0.88916015625,-14.296875,-20.484375,19.30078125,21.37353515625,21.37353515625,4.11474609375,4999,1,0.05555555555555555,0.1111111111111111,0.0,3.1328125,0.9140625,0.22117202268431002,18.24072265625,False,0.9915859377147164,AIS_SUPPORTED_VESSEL,AIS match,False
6665,S10_20250621,S10_20250621,103.71295546266282,1.2431986832797133,NON_AIS_LIKELY_VESSEL,False,True,LOW,False,1.0,2183.882020439042,60.06131801141217,50.63356837762311,2839.001312087846,1.186195639293626,0.3447784781455993,5.0078125,-2.66015625,-19.234375,-25.125,24.2421875,22.46484375,24.2421875,7.66796875,5000,1,0.05555555555555555,0.1111111111111111,0.0,3.1640625,0.4609375,0.11069418386491557,21.078125,True,0.9664549295537078,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6666,S10_20250621,S10_20250621,103.80462080477552,1.243458926234266,UNCERTAIN,False,True,LOW,False,1.0,1941.8732008204283,183.5066926958582,108.65564899468632,11758.79669255152,1.688883131192124,0.2610122859477997,10.4453125,-1.1142578125,-16.90625,-24.546875,27.3515625,23.4326171875,27.3515625,11.5595703125,1101,2,0.1111111111111111,0.2777777777777778,9.92989215280787,3.19921875,1.1953125,0.2846511627906977,24.15234375,True,0.9900236872285508,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6667,S10_20250621,S10_20250621,103.81350739814732,1.2449216746786576,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,1311.778003273566,276.69659873755063,137.99681541235532,21287.32715409336,2.00509408793775,0.6561949849128723,11.984375,7.46484375,-14.5078125,-20.375,26.4921875,27.83984375,27.83984375,4.51953125,5001,1,0.05555555555555555,0.05555555555555555,0.0,3.5546875,1.03515625,0.22727272727272727,24.28515625,True,0.9945367911367496,AIS_SUPPORTED_VESSEL,AIS match,False
6668,S10_20250621,S10_20250621,103.63337242346124,1.2451017314591348,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,7115.820728637818,244.73779250565187,105.70407058182374,12574.246748081629,2.3153109540488743,0.5820255875587463,11.4765625,-1.01953125,-1.185546875,-10.8671875,12.662109375,9.84765625,12.662109375,12.49609375,4452,5,0.2777777777777778,0.6666666666666666,18.913642535819843,12.7060546875,1.48291015625,0.10819380121125757,-0.0439453125,True,0.8876406465983214,AIS_SUPPORTED_VESSEL,AIS match,False
6669,S10_20250621,S10_20250621,103.95851548154756,1.2453183708622944,UNCERTAIN,False,False,NONE,False,1.0,8305.902116301653,238.48643868655424,193.2729071924136,23506.93506285713,1.2339362104649676,0.7962649464607239,10.4140625,-10.40625,-12.828125,-25.859375,23.2421875,15.453125,23.2421875,20.8203125,5002,1,0.05555555555555555,0.05555555555555555,0.0,3.38671875,0.98046875,0.22350845948352627,19.85546875,False,0.9962438799741333,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6670,S10_20250621,S10_20250621,103.93738867797,1.2453408184843635,UNCERTAIN,False,False,NONE,False,1.0,7689.769719938572,136.40045528991095,131.56002407653205,10233.76196100022,1.036792568619196,0.6421785354614258,4.80859375,-6.8203125,-19.40625,-27.515625,24.21484375,20.6953125,24.21484375,11.62890625,5003,1,0.05555555555555555,0.1111111111111111,0.0,3.203125,0.9296875,0.2211895910780669,21.01171875,True,0.9939991123690776,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6671,S10_20250621,S10_20250621,103.56872868672065,1.245366238276322,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,6191.585733232901,408.5790807683839,163.85596675471206,43915.52600465619,2.4935258011080896,0.8337459564208984,3.9375,-0.1568603515625,-12.2578125,-19.046875,16.1953125,18.8900146484375,18.8900146484375,4.0943603515625,5004,1,0.05555555555555555,0.1111111111111111,0.0,2.6171875,0.74609375,0.20626349892008639,16.2728271484375,True,0.9812862372517274,AIS_SUPPORTED_VESSEL,AIS match,False
6672,S10_20250621,S10_20250621,103.79487109878382,1.245402217000633,NON_AIS_LIKELY_VESSEL,False,False,NONE,False,1.0,2088.536530625966,222.98514930315648,90.05324927874241,13279.416505468222,2.4761477358018373,0.731464684009552,9.015625,4.39453125,-15.9140625,-22.71875,24.9296875,27.11328125,27.11328125,4.62109375,5005,1,0.05555555555555555,0.16666666666666666,0.0,4.015625,1.7109375,0.3411214953271028,23.09765625,True,0.9963431592633752,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6673,S10_20250621,S10_20250621,103.91741223845492,1.2456335071550109,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,6085.205252999668,351.83027703565153,146.6981969575265,34957.36513191553,2.398327207371996,0.849143922328949,4.984375,0.828125,-15.390625,-21.6875,20.375,22.515625,22.515625,4.15625,5006,1,0.05555555555555555,0.05555555555555555,0.0,6.82421875,0.47265625,0.06040938592111832,15.69140625,True,0.9874499795324722,AIS_SUPPORTED_VESSEL,AIS match,False
6674,S10_20250621,S10_20250621,103.5776837325436,1.245665036508872,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,7087.694032221768,387.4941713825193,216.04188561591775,40669.71368240283,1.7936066900999548,0.8610293865203857,3.05859375,-2.478515625,-12.5,-18.640625,15.55859375,16.162109375,16.162109375,5.537109375,5007,1,0.05555555555555555,0.05555555555555555,0.0,2.8359375,0.7734375,0.20162932790224034,13.326171875,False,0.9760188880265683,AIS_SUPPORTED_VESSEL,AIS match,False
6675,S10_20250621,S10_20250621,103.800297190546,1.245771509914736,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,1969.6547846018896,232.77730377495732,70.8850308257386,11150.608952806162,3.2838710946914778,0.2710124552249908,8.140625,3.4921875,-17.234375,-22.921875,25.375,26.4140625,26.4140625,4.6484375,5008,1,0.05555555555555555,0.05555555555555555,0.0,2.64453125,0.5078125,0.13933547695605572,23.76953125,True,0.9799805817489423,AIS_SUPPORTED_VESSEL,AIS match,False
6676,S10_20250621,S10_20250621,103.88168532002932,1.245820729345496,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,2472.34094792454,303.12867889972534,175.15931854816287,30886.446298086084,1.7305883661358,0.8527670502662659,3.923828125,-0.1234130859375,-14.9765625,-22.28125,18.900390625,22.1578369140625,22.1578369140625,4.0472412109375,5009,1,0.05555555555555555,0.1111111111111111,0.0,3.3828125,0.81640625,0.18627450980392157,18.7750244140625,True,0.9836647096825726,AIS_SUPPORTED_VESSEL,AIS match,False
6677,S10_20250621,S10_20250621,103.55479487298518,1.2458567780426937,UNCERTAIN,False,False,NONE,False,1.0,4816.586223707526,266.803018692491,198.10381520128004,22515.85405636981,1.3467838487684365,0.8145921230316162,11.2890625,7.6328125,-12.359375,-18.84375,23.6484375,26.4765625,26.4765625,3.65625,5010,1,0.05555555555555555,0.05555555555555555,0.0,3.5546875,0.5859375,0.12864493996569468,22.921875,False,0.9933624797330333,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6678,S10_20250621,S10_20250621,103.80314443418187,1.24690341476598,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,1716.576187979765,90.05291065895278,81.04045185768325,4865.708056462828,1.111209384877277,0.2723665237426758,10.265625,0.2257080078125,-18.28125,-24.546875,28.546875,24.7725830078125,28.546875,10.0399169921875,1109,2,0.1111111111111111,0.16666666666666666,3.738296157304888,4.3125,1.49609375,0.28161764705882353,24.234375,True,0.990941398355675,AIS_SUPPORTED_VESSEL,AIS match,False
6679,S10_20250621,S10_20250621,103.64254522749832,1.246953974897279,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,6531.624081974475,428.074728679527,152.3978030203473,29405.579942664983,2.8089297889837224,0.5798885226249695,3.19140625,-9.984375,-9.96875,-18.0,13.16015625,8.015625,13.16015625,13.17578125,5011,2,0.1111111111111111,0.2222222222222222,18.2527290461166,6.4609375,2.216796875,0.29712041884816753,6.69921875,True,0.9521859138650905,AIS_SUPPORTED_VESSEL,AIS match,False
6680,S10_20250621,S10_20250621,103.8084809102852,1.2469897292350107,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,1376.9390511100394,227.66530232864596,138.04437642532562,20172.3351893952,1.6492182312968051,0.8100065588951111,9.796875,-0.8681640625,-15.71875,-22.515625,25.515625,21.6474609375,25.515625,10.6650390625,5012,1,0.05555555555555555,0.1111111111111111,0.0,2.84375,0.8984375,0.23373983739837398,22.671875,True,0.9919206575908595,AIS_SUPPORTED_VESSEL,AIS match,False
6681,S10_20250621,S10_20250621,103.89840598265148,1.2475743169939884,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,4162.263989556432,375.6186370634687,157.2367858671796,34755.13111540125,2.388872521095412,0.8635584115982056,5.8359375,0.1724853515625,-14.390625,-20.90625,20.2265625,21.0787353515625,21.0787353515625,5.6634521484375,5013,1,0.05555555555555555,0.16666666666666666,0.0,2.71875,0.78515625,0.2111344537815126,18.3599853515625,True,0.9880439422739115,AIS_SUPPORTED_VESSEL,AIS match,False
6682,S10_20250621,S10_20250621,103.63660783793486,1.2478686218246335,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,6684.90164137934,20.211543897501585,20.069515088907835,405.6193496109321,1.0070768430609591,0.5645554661750793,10.4609375,1.349609375,6.62890625,-0.830078125,3.83203125,2.1796875,3.83203125,9.111328125,5014,1,0.05555555555555555,0.05555555555555555,0.0,4.29522705078125,1.48468017578125,0.28038083382320733,-0.46319580078125,True,0.6738661646115643,AIS_SUPPORTED_VESSEL,AIS match,False
6683,S10_20250621,S10_20250621,103.79873411246686,1.2483471724924342,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,1832.824992527559,222.98485485317863,90.05303112270988,11353.349546878511,2.4761504646004697,0.5401622653007507,6.4375,-1.96484375,-17.34375,-23.359375,23.78125,21.39453125,23.78125,8.40234375,5015,1,0.05555555555555555,0.05555555555555555,0.0,2.515625,0.703125,0.2,21.265625,True,0.9813837554928478,AIS_SUPPORTED_VESSEL,AIS match,False
6684,S10_20250621,S10_20250621,103.90367793235302,1.2493119763100091,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,4775.567215644924,352.41564355945025,127.12247644519246,29688.660934908963,2.772252818024597,0.8569911122322083,2.447265625,-2.69140625,-15.90625,-22.265625,18.353515625,19.57421875,19.57421875,5.138671875,5016,1,0.05555555555555555,0.05555555555555555,0.0,2.5390625,0.890625,0.25165562913907286,17.03515625,True,0.986803901354491,AIS_SUPPORTED_VESSEL,AIS match,False
6685,S10_20250621,S10_20250621,104.07038523795494,1.24939864431706,UNCERTAIN,False,False,NONE,False,1.0,4725.112759792995,237.57994395309512,163.74077158981387,15299.166146166472,1.450951657588712,0.8045415282249451,7.4296875,-9.171875,-17.90625,-27.828125,25.3359375,18.65625,25.3359375,16.6015625,5017,1,0.05555555555555555,0.05555555555555555,0.0,2.90625,0.703125,0.18,22.4296875,True,0.9942072038914316,NON_AIS_SUPPORTED_VESSEL,vessel score >= calibrated threshold (0.40),False
6686,S10_20250621,S10_20250621,103.60713042946632,1.249583080891753,AIS_MATCHED_VESSEL,True,True,MODERATE,False,1.0,8452.851592235453,302.8168907501282,88.07287219544074,15920.9459275654,3.43825383686992,0.4340998828411102,5.09375,-0.92041015625,-11.84375,-18.890625,16.9375,17.97021484375,17.97021484375,6.01416015625,1720,7,0.3888888888888889,0.8333333333333334,10.353063512314252,14.955078125,3.26513671875,0.2046456114579508,3.01513671875,True,0.9539825268948536,AIS_SUPPORTED_VESSEL,AIS match,False
6687,S10_20250621,S10_20250621,103.8773982069952,1.250100429219402,AIS_MATCHED_VESSEL,True,True,HIGH,False,1.0,2481.153722265876,348.06285938791183,180.7513512092009,34950.49997083063,1.92564457781046,0.77843177318573,18.203125,3.56640625,-7.5078125,-18.96875,25.7109375,22.53515625,25.7109375,14.63671875,5018,1,0.05555555555555555,0.1111111111111111,0.0,3.1640625,0.84375,0.2026266416510319,22.546875,False,0.996213172195606,AIS_SUPPORTED_VESSEL,AIS match,False
